date;id;text;views.count;likes.count;reposts.count;type;link;post_id;parents_stack
2024-05-17 02:27:43;7949;В декабре прошлого года губернатор Петербурга заложил первый камень в основание будущего Большого Смоленского моста, и стройка закипела. По итогам полугода можно сделать два вывода: смета не увеличилась и сроки не отодвигаются. Об этом «Петербургскому дневнику» заявил заместитель директора СПбГКУ «Дирекция транспортного строительства» Максим Молчанов. Также он уточнил, что пользоваться мостом, предположительно, будут 800 тысяч человек, а это жители не только Невского района, но и к нему прилегающих. Длина основного пролета моста – 1,6 километра, ширина – 38 метров.Зимой на постройке трудились ледоколы, сейчас пришла очередь буксиров, барж и автокранов, которых здесь два десятка.Полюбоваться на арматурные скелеты будущих опор может любой желающий: с набережных их хорошо видно. Потом многометровый скелет заливают бетоном. Одновременно на дне буравят дно для сооружения опорных оснований. Глубина здесь солидная – 30 метров.«Сейчас все внимание сосредоточено на шестой опоре, потому что именно там будет разводной пролет, – пояснил начальник строительного участка «Мостоотряда» Михаил Рычков. – Начинаем всегда с самого сложного. А уже потом будут пристраиваться остальные пролеты».Зимой постройке мешал лед, а сейчас пришла пора навигации. Несмотря на то что работы ведутся на самой середине русла, проблем возникнуть не должно. Установлены опознавательные знаки для прохода судов и защитные конструкции, которые оберегают теплоходные винты от строительных барж, а баржи – от винтов.Строительство обеих очередей мостового комплекса, которые соединят не только речные берега, но улицы Бабушкина и Коллонтай, завершится в 2029 году. Стоимость проекта – 50 миллиардов рублей.;118.0;1;0.0;post;;;
2024-05-17 01:31:46;7947;"С 26 мая 2024 года вводится летний график движения поездов пригородного сообщения На полигоне обслуживания АО «Северо-Западная пригородная пассажирская компания» в летнем графике движения 2024 года планируется увеличение количества пар поездов по будним дням на 5,1%, по выходным – на 15,6% по сравнению с зимним графиком 2023-2024. Увеличение размеров движения произойдет на всех направлениях.  Среднесуточно в летний период 2024 года будут курсировать: - по рабочим дням 383 пары поездов; - по выходным – 367,5 пар поездов.  Уважаемые пассажиры! Подробно с расписанием движения пригородных поездов вы можете ознакомиться на станциях и вокзалах, на сайте Северо-Западной пригородной пассажирской компании www.ppk-piter.ru и в мобильном приложении «РЖД Пассажирам».https://ppk-piter.ru/press_center/news/129324/";109.0;0;0.0;post;https://ppk-piter.ru/press_center/news/129324/;;
2024-05-16 00:37:24;7945;Комитет госстройнадзора Ленобласти выдал разрешение на ввод в эксплуатацию корпусов 2.5, 2.6 и 2.7 жилого комплекса «Город Первых» Группы ЦДС.Общая площадь корпусов 2.5, 2.6 и 2.7 второй очереди ЖК «Город Первых» в Новосаратовке составляет около 78,1 тыс. кв. м, жилья – 48,32 тыс. кв. м. В них разместилось 1223 квартиры. Новостройки введены в эксплуатацию досрочно.Зданиям присвоен почтовый адрес: Ленинградская область, Всеволожский муниципальный район, Свердловское городское поселение, деревня Новосаратовка, улица Первых, дом 4, корпуса 5, 6 и 7.Высота построенных домов варьируется от 9 до 22 этажей. Размеры квартир – от 27 до 92 кв. м. Есть варианты с увеличенными лоджиями и эркерами, с панорамным остеклением. Жилье будет передано покупателям с топ-отделкой Lifestyle (на все балконы выведены освещение и розетка).На первых этажах со стороны улицы обустроены коммерческие помещения: всего в трех корпусах – 3945 кв. м. На цокольном уровне размещены индивидуальные отапливаемые кладовые (площади – от двух до девяти «квадратов»).Вторая очереди ЖК формирует жилой квартал с общим архитектурным обликом и концепцией благоустройства. Доступ в подъезды осуществляется с уровня земли, без ступеней и пандусов. Для безопасности и удобства жителей на территории проекта реализована концепция «дворы без машин». Их пространство отведено под детские и спортивные площадки. Доступ производится по магнитному ключу. В местах общего пользования работает система видеонаблюдения.ЖК «Город Первых» – первый этап реализации проекта ЦДС «Новосаратовка». На территории площадью 30 га запроектировано более 300 тыс. кв. м жилой недвижимости, детский сад на 325 мест, коммерческие помещения и паркинги.;97.0;0;0.0;post;;;
2024-05-15 00:34:35;7943;"Новая система высшего образования, которая будет повсеместно внедрена с 2025 года, исключит понятие ""бакалавр"". Об этом заявил кандидат на должность министра науки и высшего образования Валерий Фальков. ""В нашей системе высшего образования, которая будет с 2025 года, не будет понятия ""бакалавр"". Это будет высшее образование и специализированное высшее образование""  12 мая 2023 года президент РФ Владимир Путин подписал указ о запуске пилотного проекта по реформе высшего образования в России в 2023-2026 учебных годах в МАИ, МИСиС, МПГУ, Санкт-Петербургском горном университете, Балтийском федеральном университете (БФУ) им. Иммануила Канта и Томском государственном университете (ТГУ). Согласно документу, в новой системе устанавливается базовое и специализированное высшее образование, а также профессиональное - аспирантура. Под специализированной подготовкой понимается магистратура, ординатура и ассистентура-стажировка. Сроки обучения на разных уровнях составляют: в базовом высшем - от 4 до 6 лет, в магистратуре - от 1 до 3 лет.  Фальков также отметил, что для некоторых специальностей четырехлетнего образования недостаточно - им нужно учиться 5 - 5,5 лет. Это касается инженеров, педагогов и врачей. Последние при этом уже учатся только по программам специалитета от пяти лет.  Как ранее отмечал и.о. вице-премьера Дмитрий Чернышенко, в рамках новой системы уже разработано 180 новых образовательных программ, на которые в 2023 году было принято более 4 тыс. студентов.  В 2003 году Россия присоединилась к Болонской системе образования. Ступени высшего профессионального образования заменялись его уровнями. Было введено два уровня высшего образования: — бакалавриат; — подготовка специалиста, магистратура.  В 2022 году Россия вышла из Болонской системы образования. Президент Владимир Путин в послании Федеральному собранию в феврале 2023 года предложил вернуться к традиционной для России базовой подготовке специалистов с высшим образованием. По его словам, согласно новой системе высшего образования, сроки обучения в вузах будут варьироваться от четырех до шести лет в зависимости от конкретной профессии, отрасли и запроса рынка труда.  https://mr-7.ru/articles/2024/05/14/s-2025-goda-v-rossii-ne-budet-poniatiia-bakalavr-news";177.0;2;1.0;post;https://mr-7.ru/articles/2024/05/14/s-2025-goda-v-rossii-ne-budet-poniatiia-bakalavr-news;;
2024-05-14 02:57:49;7939;Во всех офисах Сбербанка в Петербурге можно оформить сим-карты ключевых сотовых операторов.Как отметили в пресс-службе банка, любой посетитель офиса может воспользоваться данной услугой. Заходите за сим-картой или оформите её в дополнение к финансовой услуге, за которой вы пришли в офис.Чтобы получить услугу, необходимо выбрать в меню электронной очереди раздел «Сервисы для жизни». Сотрудник организации проконсультирует по тарифным пакетам и поможет оформить оптимальный вариант, который выберет пользователь.«Мобильная связь сегодня – важная составляющая нашей повседневной и деловой жизни, а прийти в Сбер за решением сразу нескольких вопросов проще, чем обойти различные профильные компании. Это экономит силы и время. Наши сотрудники помогут с выбором и быстро подключат сим-карту одного из ключевых операторов. Кроме этого, у нас доступен широкий спектр других нефинансовых сервисов: можно бесплатно установить полезные приложения на смартфон, получить справку для предоставления в госорганы, получить консультацию по оформлению налогового вычета, сделать копию или распечатать документ и многое другое. Мы рады видеть наших клиентов чаще и будем дальше создавать для них поводы приходить в Сбер», – сказал управляющий отделением Сбербанка по Петербургу Алексей Ушенин.;121.0;0;0.0;post;;;
2024-05-14 01:30:46;7937;Председатель Следственного комитета России Александр Бастрыкин поручил изучить доводы жителей Петербурга по поводу безопасности автобусных перевозок и при наличии оснований организовать проверку перевозчиков. Это стало реакцией на аварию с автобусом, утонувшим в Мойке.«Прошу поручить провести проверку ВСЕХ компаний, занимающихся пассажирскими перевозками на его родном Васильевском острове, в частности, и в Петербурге, в целом. Прошу также организовать проверку надлежащего исполнения своих обязанностей теми, кто обязан контролировать деятельность перевозчиков», – говорится в опубликованном обращении. Напомним, 10 мая 2024 автобус упал с Поцелуева моста в Мойку. Машина принадлежала перевозчику ООО «Такси». В результате аварии погибли семь человек. 24 января автобус выехал на тротуар у дома 38 по улице Беринга, сбив пешеходов. В результате пострадали пять человек. Транспортная реформа в Петербурге была проведена в 2022 году. Сейчас ГУП «Организатор перевозок» имеет контракты с автоперевозчиками ООО “Такси”, ООО “Домтрансавто”, АО “Третий парк”, ООО “Вест-Сервис» и СПб ГУП “Пассажиравтотранс”.;335.0;2;1.0;post;;;
2024-05-13 01:42:48;7935;Россиянам раскрыли неприятную правду о суммах в платёжках за одну услугу ЖКХ. Управляющие компании «умыли руки». В Госдуме предложили решение. Заместитель председателя комитета по строительству и ЖКХ Госдумы РФ Светлана Разворотнева в эфире программы «Законный вопрос. Подкаст» заявила, что существующая в стране система оплаты общедомовых начислений (ОДН) далека от идеала. По словам парламентария, в России следует вернуться к механизму, когда собственники жилой недвижимости оплачивают ОДН по нормативу, а не с учётом показаний общедомовых счётчиков.  Как разъяснила Разворотнева, в таком случае перерасход будет покрывать управляющая компания.  Депутат Госдумы РФ подчеркнула, что если раньше, когда россияне платили за ОДН по нормативу, а все, что было выше, оплачивала УК, то коммунальщики старались, пытались проверять, откуда получается перерасход, где текут трубы, то теперь, когда жильцы стали платить по показаниям счётчика, управляющие компании «просто умыли руки». У них нет теперь заинтересованности что-то выяснять, ремонтировать, устранять утечки, ведь за всё платят собственники квартир.  Поэтому Светлана Разворотнева предлагает вернуть прежнюю систему, чтобы жильцы снова платили за ОДН по нормативу, а всё, что свыше, чтобы оплачивали УК.  https://abnews.ru/news/2024/5/7/rossiyanam-raskryli-nepriyatnuyu-pravdu-o-summah-v-kvitancziyah-zhkh;195.0;0;0.0;post;https://abnews.ru/news/2024/5/7/rossiyanam-raskryli-nepriyatnuyu-pravdu-o-summah-v-kvitancziyah-zhkh;;
2024-05-12 01:59:16;7934;В Петербурге запустили чат-бот для владельцев четвероногих под названием «Площадки для выгула собак». https://t.me/sobaki_na_progulkebotОб этом сообщили в пресс-службе вице-губернатора Евгения Разумишкина.«Ленинградцы-петербуржцы всегда отличались трепетным отношением к нашим четвероногим друзьям. Именно поэтому мы, команда «Комфортного Петербурга», разработали бот со всеми собачьими площадками», – говорится в сообщении. Пользователям нужно выбрать район или станцию метро, а бот предложит список всех доступных локаций поблизости. Для удобства горожан в адреса вшиты ссылки на «Яндекс Карты». Также в чат-боте указаны и перспективные места, которые будут оборудованы для домашних питомцев в ближайшее время. Всего за последние пять лет в Петербурге благоустроено более 20 собачьих площадок. Ранее «Петербургский дневник» писал, что в Стрельне летом появится площадка для выгула собак. В зеленой зоне установят барьеры для тренировки собак, а также большой игровой комплекс.;71.0;1;0.0;post;https://t.me/sobaki_na_progulkebotОб;;
2024-05-11 03:15:16;7931;В Петербурге почти завершены работы по демонтажу «Серебряного кита». На данный момент специалисты полностью разобрали плавучий ресторан – осталось только днище. Кадры для «Петербургского дневника» предоставил Борис Бауман.Напомним, неиспользуемый дебаркадер «ДЖ-39», прозванный «Серебряным китом», частично затонул в марте 2023 года из-за ледохода. Это происшествие привлекло внимание надзорных органов к этому объекту. Выяснилось, что договор водопользования с компанией «Фарсэй», которой принадлежит дебаркадер, был расторгнут еще в сентябре 2022 года. Фирма пыталась оспорить это решение в суде, но в августе 2023 года проиграла апелляцию.Более того, Василеостровский районный суд обязал собственника поднять судно и освободить акваторию. Стоимость этих работ оценили в 38,2 миллиона рублей. Росприроднадзор посчитал, что нахождение объекта в воде нанесло реке Неве ущерб на 350 миллионов рублей, и потребовал взыскать эту сумму с компании «Фарсэй».;532.0;4;2.0;post;;;
2024-05-11 00:26:09;7929;"Когда стандартные методы в работе с должниками не действуют, исполнитель вправе полностью или частично ограничить предоставление коммунальной услуги в помещении собственника, в том числе по водоотведению. Узнайте, как правильно это сделать, чтобы суд не признал действия УО незаконными.Проверить соблюдение норм по введению ограничения коммунальных услуг, прописанных в Правилах № 354Одним из способов воздействия исполнителей ЖКУ на неплательщиков является полное или частичное ограничение коммунальных услуг (п. 8, ч. 3 ст. 21 Федерального закона от 07.12.2011 № 416-ФЗ). Сделать это можно, если:1. Исполнитель уведомил должника за 30 дней до принятия таких мер – лично, по телефону, заказным письмом или по интернету. Также необходимо за сутки до отключения сообщить о ситуации в муниципалитет и в орган санэпиднадзора (п. п. 117, 119 Правил № 354).2. Ограничение или остановка КУ не ухудшит условия жизни других собственников, а помещение останется пригодным для постоянного проживания (п. 122 Правил № 354).Ограничить можно, в том числе и водоотведение – установив заглушку. При этом, как указал Верховный суд РФ в постановлении от 05.03.2019 № 47-АД19-2, сделать это можно только при соблюдении двух условий: долг накопился именно за эту коммунальную услугу и технически невозможно сначала её ограничить.Направить должнику и в орган местного самоуправления уведомления о предстоящем ограничении услугВыводы ВС РФ подтверждает и судебная практика. Так, в одном из домов Москвы УО дважды устанавливала заглушку на канализационную трубу в квартире неплательщика. В первый раз он вызвал сантехника, чтобы её удалить, во второй – обратился с иском в суд к управляющей организации, требуя возместить ему моральный вред и расходы на устранение заглушки.Собственник настаивал, что компания действовала незаконно, поскольку не предупредила его лично о планируемых мероприятиях, а также ранее списала с него задолженность за ЖКУ в связи с банкротством.Суд первой инстанции, разрешая спор, отметил:- Исполнитель вправе приостановить подачу коммунального ресурса в квартире неплательщика только после надлежащего уведомления (п. 119 Правил № 354).- Остановка в предоставлении КУ не должна сделать квартиру непригодной для проживания (постановление ВС РФ от 05.03.2019 № 47-АД19-2, пп. «в» п. 122 Правил № 354).- Наличие задолженности за КУ не может служить безусловным основанием для прекращения предоставления коммунальной услуги. Действия УО должны быть соразмерны допущенному нанимателем нарушению и не угрожать жизни и здоровью других лиц (п. 40 постановления Пленума ВС РФ от 27.06.2017 № 22).Управляющая организация в суде подтвердила, что истец был признан банкротом и долг за ЖКУ с него списан. Однако и после этого собственник платил нерегулярно, из-за чего образовалась новая задолженность. Компания неоднократно предупреждала его о последствиях неплатежей:- вывесила список неплательщиков в подъезде,- опустила предупреждение в почтовый ящик,- отправила заказное письмо с уведомлением о вручении.Суд не нашёл нарушений в действиях УО и отказал собственнику в удовлетворении требований (решение Тимирязевского районного суда от 26.06.2023 по делу № 2-3077/2023).Доказать, что должник намеренно не получил направленное ему уведомление, злоупотребив правом Собственник обратился в апелляционный суд, настаивая, что не знал о запланированном ограничении водоотведения. Но инстанция указала, что он не мог не знать об этом, поскольку дважды удалял заглушку. Требование истца уведомить его лично – это злоупотребление правом. Фактически он уклонялся от оплаты ЖКУ и от получения уведомления (ст. 10 ГК РФ). Решение первой инстанции осталось без изменений (апелляционное определение Тимирязевского районного суда от 26.10.2023 по делу № 02-3077/2023).  Тогда владелец квартиры обратился с жалобой в кассационный суд, настаивая, что не получал оповещения. УО была обязана лично предупредить его о планируемом ограничении КУ. Но и тут инстанция отметила, что юридически значимое сообщение считается доставленным, если адресат намеренно уклонился от его получения (ст. 165.1 ГК РФ, п. 63 постановления Пленума ВС РФ от 23.06.2015 № 25).  УО подтвердила факт отправки сообщения, но собственник не явился в почтовое отделение (п. 67 постановления № 25). Поэтому кассация согласилась с решением коллег (определение Второго кассационного суда общей юрисдикции от 20.03.2024 по делу № 88-3683/2024).  Убедиться, что установка заглушки не привела к повреждению имущества или нарушению прав других лиц Выбирая способ борьбы с неплательщиком, УО необходимо учесть, что в квартирах нельзя отключить отопление и холодную воду.‼При введении ограничения по другим коммунальным услугам нужно помнить, что эти действия не должны: - повреждать общее имущество МКД; - затрагивать права и интересы других собственников или угрожать их жизни и здоровью; - делать квартиру непригодной для проживания.  Перед тем как вводить ограничительные меры в помещении, должника необходимо уведомить за 30 дней до проведения работ. При этом в Правилах № 354 указано, что доставить сообщение можно лично или заказным письмом, а также: - включив текст предупреждения в квитанцию потребителя, - позвонив по телефону и записав разговор, - отправив сообщение на электронную почту, - разместив информацию в личном кабинете ГИС ЖКХ. Любой из этих способов должен подтверждать факт и дату получения адресатом сообщения об ограничении или остановке предоставления коммунальных услуг. Иначе неплательщик вправе оспорить действия УО в суде, и тот взыщет с компании моральный вред. Такое решение, например, принял Московский городской суд в апелляционном определении от 08.02.2021 по делу № 33-5789/2021.";151.0;0;0.0;post;;;
