date;id;text;views.count;likes.count;reposts.count;type;link;post_id;parents_stack
2024-05-16 15:36:31;9150;🌊Международный форум «День Балтийского моря» в сюжете [club23702661|телеканала «Санкт-Петербург»]👇🏻👇🏻👇🏻;241.0;16;1.0;post;;;
2024-05-15 18:41:29;9142;Северное Побережье Невской губы📆Именно здесь [https://vk.com/wall-183309263_3169|открылся первый детский экологический маршрут «У Лукоморья»], созданный по поручению губернатора [id535438957|Александра Беглова]🗺В этом году карта заповедной природы Петербурга пополнится новым объектом  — откроется «Бугаиная тропа»🕵️‍♂️Отдельное внимание обустройству этого экомаршрута уделил [https://vk.com/wall-183309263_9105|председатель Комитета во время выездной инспекции] и дал ряд поручений💬О подготовке экомаршрутов к началу летнего сезона и исполнении поручений рассказал заместитель председателя Комитета Андрей Самусевич [club23702661|телеканалу «Санкт-Петербург»] 👇🏻Смотрим;888.0;22;2.0;post;https://vk.com/wall-183309263_3169|открылся;;
2024-05-15 16:09:16;9139;🚤Сегодня судно [club113528504|ГКУ «Пиларн»] посетил необычный гость! 🦭Во время работы природоохранного катера на борт запрыгнул нерпёнок и отлично провёл время под майским солнцем🙂Сотрудники оперативно связались с коллегами из [https://vk.com/sealrescue|Фонда друзей балтийской нерпы] и удостоверились, что малыш не нуждается в помощи❕При обнаружении нерпы или тюленя на берегу 📞699-23-99 (фонд друзей балтийской нерпы);847.0;26;5.0;post;https://vk.com/sealrescue|Фонда;;
2024-05-15 11:30:51;9137;🌏 15 мая - Международный день климата☀В этот день жителей планеты призывают обратить внимание на климатические изменения, которые в последние годы сильно ускорились🌱В этот день по всему миру проходят научные мероприятия и экологические акции, призывающие беречь окружающую среду 📌 В Санкт-Петербурге Региональный план адаптации к изменениям климата утвержден Губернатором Санкт-Петербурга Александром Бегловым в 2023 году☀🌱Сохранение благоприятной среды зависит от каждого из нас♻ Выбор экологичного транспорта, использование энергосберегающих лампочек, посадка деревьев, экономия воды, сортировка отходов – все эти, казалось бы, незначительные поступки, при участии каждого из нас приобретают огромное значение для защиты планеты!🙌 Действуйте экологично;424.0;11;1.0;post;;;
2024-05-15 10:43:31;9135;✅ В отчете перед Законодательным Собранием Губернатор Санкт-Петербурга Александр Беглов подвел итоги развития города за 5 лет и представил программу развития Северной столицы на ближайшую перспективу. Александр Беглов обозначил задачи, которые ставит перед собой Правительство Петербурга к 2030 году, опираясь на поручения Президента и пожелания горожан. 👍 Они касаются всех сфер жизни нашего города: здравоохранения, строительства, транспорта, благоустройства, образования, спорта, охраны окружающей среды.Посмотреть запись выступления:https://vk.cc/cwNqSZ;508.0;3;0.0;post;https://vk.cc/cwNqSZ;;
2024-05-14 13:07:10;9130;Уже сегодня Губернатор Петербурга во время своего отчёта перед Законодательным Собранием расскажет об итогах развития города за 5 лет и поделится планами на будущее. Посмотреть трансляцию можно здесь: https://vk.cc/cwNqSZ Начало в 15:00, подключайтесь!;367.0;7;1.0;post;https://vk.cc/cwNqSZ;;
2024-05-14 11:54:58;9128;🧐Что такое НМУ?👉https://vk.cc/cwNAzz;424.0;9;1.0;post;https://vk.cc/cwNAzz;;
2024-05-13 16:20:00;9124;С любовью к городу!💙📺В эфире программы [club23802764|Вести Санкт-Петербург] прошлись по акваториям Петербурга и собрали наплавной мусор;831.0;20;2.0;post;;;
2024-05-13 13:21:21;9121;🏠Откажись от воздушных шаров – проведи праздник экологично!‼ В преддверии окончания учебного года призываем петербуржцев не использовать воздушные шары во время проведения торжественных линеек, праздников последнего звонка и выпускных вечеров! 🎈Воздушные шары, опускаясь на землю, не только превратятся в мусор и загрязнят природу, но и могут стать причиной травм и гибели животных, в том числе, птиц, которые принимают яркий пластик за еду и запутываются в лентах💬«Несмотря на то, что законодательного запрета на запуск воздушных шаров в Санкт-Петербурге нет, они наносят вред окружающей среде: рано или поздно шары опускаются на землю, становятся мусором и загрязняют природу. Особенно вредными являются светошары – в них содержатся батарейки, которые относятся к отходам 2-го класса опасности. Отказываться от праздника и ярких впечатлений не нужно, но всегда можно найти более экологичную альтернативу воздушным шарам», - подчеркнул заместитель председателя Комитета Андрей Самусевич ⭐ Для создания праздничной атмосферы вместо шаров можно применять бумажные гирлянды, живые цветы и зелень, а также электрогирлянды, которые можно использовать много раз🥳 Альтернативы запуску воздушных шаров будут актуальны для всех мероприятий летнего сезона: фестивалей, свадеб, праздников на открытом воздухе и других событий;1393.0;40;8.0;post;;;
2024-05-13 09:04:14;9116;🚛Экомобиль ждет опасные отходы! ✅Что примут в экомобили:💡 ртутные и светодиодные лампы📍 ртуть, ртутные термометры и прочие ртутные приборы🛞 отработавшие шины🔋 батарейки и аккумуляторы🖥 старую бытовую, электронную, компьютерную и оргтехнику(кроме крупногабаритной)🕳 отработанные масла💊 лекарственные препараты с истекшим сроком годности🌬 старые противогазы и их комплектующие🧪 бытовые химические средства, лаки и краски с истекшим сроком годностиЕсть вопросы по системе сбора опасных отходов?📞 417-59-36(мобильная экологическая дежурная служба)👇🏻👇🏻👇🏻Расположение точек сбора опасных отходов и перечень принимаемых отходов всегда доступны на Экологическом портале infoeco.ru и в чат-боте https://t.me/spb_sorting_bot;288.0;8;0.0;post;https://t.me/spb_sorting_bot;;
2024-05-12 12:37:39;9112;🎓 12 мая в России отмечается День экологического образования🌏 Праздник был учрежден в 1991 году🌱 Он направлен на продвижение экологических знаний во всех науках и в различных сферах деятельности, формирование экологической культуры населения📣 12 мая традиционно проходят различные экологические акции, выставки, семинары и конференции, посвященные защите окружающей среды❓ Где взять экопросветительские материалы  📚👇Собрали для вас по ссылке:https://vk.cc/cwL1tZ✅ Действуйте ЭкоЛогично!;1086.0;43;13.0;post;https://vk.cc/cwL1tZ✅;;
2024-05-09 10:30:24;9109;🎖️9 Мая – День Великой Победы!Этот день навсегда останется в наших сердцах символом мощи и несокрушимости нашей Родины, национальной гордости, памяти о мужестве и стойкости русского народа.Мы глубоко чтим мужество защитников Отечества — тех, кто сражался на передовой, обеспечивал тыл, провожал на фронт самых дорогих людей. Победа в Великой Отечественной войне — подвиг советского народа, который удалось совершить благодаря самоотдаче и единству. Мы сохраним память об этом подвиге и наших героях для будущих поколений. Вечная память героям, отдавшим жизнь за свободу Родины!С Днем Победы!;454.0;21;0.0;post;;;
2024-05-08 14:58:03;9108;🙌 По приглашению [club192811754|Комитета по природным ресурсам] приняли участие в эколого-патриотической международной акции «Сад памяти» Акция прошла в память о девушках, работавших на заготовке дров для блокадного Ленинграда. У памятника девушкам-лесорубам навели порядок, а территорию украсили черешнями и шаровидной ивой💗 Преклониться перед подвигом блокадных лесозаготовительных отрядов и отдать честь их заслугам вместе с нами приехали Ветераны Великой отечественной Войны, председатели органов исполнительной власти Ленобласти, сотрудники ЛОГКУ «Ленобллес», Администраций Всеволожского муниципального района и Свердловского городского поселения, Санкт-Петербургского государственного лесотехнического университета, учащиеся школьных лесничеств и Девяткинской школы №1, Нахимовского военно-морского училища.🌳 В Петербурге и Ленинградской области будут созданы десятки Садов Памяти, где каждое дерево будет посвящено памяти бойцов, отдавших свои жизни ради свободы и независимости нашей Родины. 🌐 Участником экологической инициативы может стать каждый: садпамяти2024.рф;615.0;25;0.0;post;;;
